episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
173,0.29709000000000013,2025-09-23 07:27:06,costar,early,train,2,960.91,0.425,0.471,0.44,0.393
174,0.3685900000000001,2025-09-23 07:27:07,costar,early,train,2,926.41,0.45,0.488,0.44,0.405
175,0.35411000000000004,2025-09-23 07:27:08,costar,early,train,2,932.89,0.444,0.484,0.44,0.403
176,0.32245000000000007,2025-09-23 07:27:09,costar,early,train,2,935.55,0.424,0.469,0.441,0.393
177,0.34838,2025-09-23 07:27:10,costar,early,train,2,920.62,0.431,0.474,0.442,0.396
178,0.3851799999999999,2025-09-23 07:27:11,costar,early,train,2,927.82,0.461,0.493,0.442,0.41
179,0.17467999999999995,2025-09-23 07:27:12,costar,early,train,2,1140.32,0.462,0.494,0.442,0.411
180,0.34232,2025-09-23 07:27:13,costar,early,train,2,940.68,0.44,0.48,0.442,0.401
181,0.3518,2025-09-23 07:27:14,costar,early,train,2,926.2,0.437,0.478,0.442,0.399
182,0.3874,2025-09-23 07:27:15,costar,early,train,2,925.6,0.461,0.493,0.442,0.41
183,0.34923000000000004,2025-09-23 07:27:16,costar,early,train,2,932.77,0.44,0.48,0.441,0.401
184,0.08068000000000003,2025-09-23 07:27:17,costar,early,train,2,1173.32,0.422,0.469,0.44,0.392
185,0.37632000000000004,2025-09-23 07:27:18,costar,early,train,2,927.68,0.456,0.491,0.44,0.408
186,0.30712,2025-09-23 07:27:19,costar,early,train,2,948.88,0.422,0.468,0.442,0.392
187,0.36496000000000006,2025-09-23 07:27:19,costar,early,train,2,926.04,0.446,0.483,0.442,0.403
188,0.37589999999999996,2025-09-23 07:27:20,costar,early,train,2,927.1,0.454,0.489,0.442,0.407
189,0.3513400000000001,2025-09-23 07:27:21,costar,early,train,2,923.66,0.435,0.477,0.442,0.398
190,0.36150000000000004,2025-09-23 07:27:22,costar,early,train,2,928.5,0.445,0.483,0.442,0.403
191,0.24791999999999997,2025-09-23 07:27:23,costar,early,train,2,982.08,0.404,0.456,0.442,0.384
192,0.32853000000000004,2025-09-23 07:27:24,costar,early,train,2,961.47,0.445,0.482,0.442,0.403
193,0.3626100000000001,2025-09-23 07:27:25,costar,early,train,2,936.39,0.451,0.487,0.442,0.406
194,0.27287999999999996,2025-09-23 07:27:26,costar,early,train,2,967.12,0.412,0.462,0.441,0.387
